ringName,URL,dob,pob,gender,notes
"[""Black Demon""]",/wrestlers/black-demon-9355.html,unknown,"Buffalo, New York",male,Deceased
"[""Black Demon""]",/wrestlers/black-demon-1352.html,unknown,"Marion, Ohio",male,Deceased
"[""Black Demon""]",/wrestlers/black-demon-1240.html,unknown,Unknown,male,
"[""Black Demon""]",/wrestlers/black-demon-475.html,unknown,"Unknown, Unknown",male,
"[""Black Diablo""]",/wrestlers/black-diablo-5018.html,unknown,"Trieste, Trieste",male,Deceased
"[""Black Diamond""]",/wrestlers/black-diamond-13957.html,unknown,,male,
"[""Black Dragon""]",/wrestlers/black-dragon-1396.html,Jun 1st 1969,"Baltimore, Maryland",male,
"[""Black Dragon""]",/wrestlers/black-dragon-7346.html,May 14th 1972,"Unknown, Mexico State",male,
"[""Black Dragon""]",/wrestlers/black-dragon-9218.html,unknown,"Vernon, British Columbia",male,
"[""Black Dragon""]",/wrestlers/black-dragon-1396.html,Jun 1st 1969,"Baltimore, Maryland",male,
"[""Black Dynamite""]",/wrestlers/black-dynamite-6276.html,unknown,"Unknown, Quebec",male,
"[""Black Eagle""]",/wrestlers/black-eagle-2306.html,unknown,Unknown,male,
"[""Black Ebessan""]",/wrestlers/black-ebessan-1893.html,Nov 17th 1976,"Unknown, Unknown",male,
"[""Black Gordman""]",/wrestlers/black-gordman-4101.html,Oct 5th 1936,"Mexico City, Federal District",male,
"[""Black Gordman, Jr.""]",/wrestlers/black-gordman-jr-1758.html,unknown,Unknown,male,
"[""Black Ice""]",/wrestlers/black-ice-9101.html,unknown,"Centerville, Pennsylvania",male,
"[""Black Joker""]",/wrestlers/black-joker-6870.html,unknown,Unknown,male,
"[""Black Kantoku Nakamura""]",/wrestlers/black-kantoku-nakamura-6875.html,unknown,Unknown,male,
"[""Black KD""]",/wrestlers/black-kd-15338.html,unknown,"Unknown, Unknown",male,
"[""Black Knight""]",/wrestlers/black-knight-7232.html,Jul 11th 1973,"Tampa, Florida",male,
"[""Black Knight""]",/wrestlers/black-knight-1288.html,unknown,Unknown,male,
"[""Black Korzo""]",/wrestlers/black-korzo-12312.html,unknown,"Unknown, Unknown",male,
"[""Black Lotus""]",/wrestlers/black-lotus-6675.html,Feb 3rd 1985,"Vancouver, British Columbia",female,
"[""Black Machine""]",/wrestlers/black-machine-10304.html,unknown,"Los Angeles, California",male,
"[""Black Magic""]",/wrestlers/black-magic-559.html,Feb 28th 1965,"Southampton, England",male,
"[""Black Mamba""]",/wrestlers/black-mamba-9859.html,Feb 1st 1984,"Nuevo Laredo, Tamaulipas",male,
"[""Black Mandarin Orange""]",/wrestlers/black-mandarin-orange-8974.html,unknown,Unknown,male,
"[""Black Mask""]",/wrestlers/black-mask-2537.html,Jan 8th 1980,"Veracruz, Veracruz",male,
"[""Black Master""]",/wrestlers/black-master-11549.html,unknown,"Houston, Texas",male,
"[""Black Night""]",/wrestlers/black-night-1670.html,unknown,Unknown,male,
"[""Black Ninja""]",/wrestlers/black-ninja-3168.html,unknown,"Knoxville, Tennessee",male,
"[""Black Ninja""]",/wrestlers/black-ninja-11756.html,unknown,Unknown,male,
"[""Black Orchid""]",/wrestlers/black-orchid-7160.html,unknown,Unknown,male,
"[""Black Pain""]",/wrestlers/black-pain-3422.html,unknown,"Unknown, Unknown",male,
"[""Black Panther""]",/wrestlers/black-panther-11739.html,unknown,"Unknown, Unknown",male,
"[""Black Panther""]",/wrestlers/black-panther-7271.html,Mar 1st 1991,"Unknown, Delaware",male,
"[""Black Passion""]",/wrestlers/black-passion-11079.html,unknown,Unknown,male,
"[""Black Pearl""]",/wrestlers/black-pearl-5884.html,unknown,"Whitehall, Pennsylvania",male,
"[""Black Piranha""]",/wrestlers/black-piranha-13401.html,unknown,,male,
"[""Black Power I""]",/wrestlers/black-power-i-6752.html,Dec 6th 1965,"Mexico City, Federal District",male,
"[""Black Prince""]",/wrestlers/black-prince-6975.html,unknown,"Unknown, Unknown",male,
"[""Black Rain I""]",/wrestlers/black-rain-i-7081.html,unknown,"Honolulu, Hawaii",male,
"[""Black Reign""]",/wrestlers/black-reign-123.html,Apr 10th 1969,"Austin, Texas",male,
"[""Black Rose""]",/wrestlers/black-rose-9533.html,Nov 14th 1981,"Unknown, Unknown",female,
"[""Black Serpent""]",/wrestlers/black-serpent-10108.html,unknown,Unknown,male,
"[""Black Shadow""]",/wrestlers/black-shadow-1059.html,May 3rd 1921,"Leon, Guanajuato",male,Deceased
"[""Black Shark""]",/wrestlers/black-shark-10221.html,unknown,Unknown,male,
"[""Black Silver""]",/wrestlers/black-silver-9405.html,unknown,"Gomez Palacio, Durango",male,
"[""Black Skull""]",/wrestlers/black-skull-8627.html,unknown,"Carthage, North Carolina",male,
"[""Black Spirit""]",/wrestlers/black-spirit-14460.html,Nov 20th 1988,"Unknown, Unknown",male,
"[""Black Strong Machine""]",/wrestlers/black-strong-machine-2016.html,Dec 20th 1956,"Hiratsuka, Kanagawa",male,
"[""Black Tauro""]",/wrestlers/black-tauro-9856.html,Mar 11th 1987,"Torreon, Coahuila",male,
"[""Black Taurus""]",/wrestlers/black-taurus-9856.html,Mar 11th 1987,"Torreon, Coahuila",male,
"[""Black Terror""]",/wrestlers/black-terror-5101.html,unknown,Unknown,male,
"[""Black Terry""]",/wrestlers/black-terry-12461.html,Sep 3rd 1952,"Guadalajara, Jalisco",male,
"[""Black Thunder""]",/wrestlers/black-thunder-3060.html,unknown,Unknown,male,
"[""Black Tiger""]",/wrestlers/black-tiger-1321.html,unknown,Unknown,male,
"[""Black Tiger I""]",/wrestlers/black-tiger-i-1147.html,May 10th 1951,"Manchester, England",male,
"[""Black Tiger II""]",/wrestlers/black-tiger-ii-309.html,Oct 9th 1967,"El Paso, Texas",male,Deceased
"[""Black Tiger III""]",/wrestlers/black-tiger-iii-710.html,Jan 9th 1968,"Torreon, Coahuila",male,Deceased
"[""Black Tiger IV""]",/wrestlers/black-tiger-iv-924.html,Oct 28th 1982,"Havana, Havana",male,
"[""Black Tiger V""]",/wrestlers/black-tiger-v-2124.html,Jul 4th 1972,"Kyoto, Honshu",male,
"[""Black Tiger VII""]",/wrestlers/black-tiger-vii-869.html,Dec 17th 1976,"Ichikawa City, Chiba",male,
"[""Big Zo""]",/wrestlers/big-zo-5686.html,unknown,Unknown,male,
"[""Big Zo-sassin""]",/wrestlers/big-zo-sassin-5686.html,unknown,Unknown,male,
"[""Bigg Rott""]",/wrestlers/bigg-rott-9822.html,unknown,Unknown,male,
"[""Biggie Biggs""]",/wrestlers/biggie-biggs-2371.html,Jun 13th 1974,"Perth Amboy, New Jersey",male,
"[""Biggie Biggz""]",/wrestlers/biggie-biggz-9978.html,Nov 28th 1981,"Rowland Heights, California",male,
"[""Biggie Stuff""]",/wrestlers/biggie-stuff-11727.html,unknown,Unknown,male,
"[""Biggz""]",/wrestlers/biggz-9978.html,Nov 28th 1981,"Rowland Heights, California",male,
"[""Biko Botowamungo""]",/wrestlers/biko-botowamungo-4798.html,Jan 22nd 1957,"Kisangani, Tshopo",male,
"[""Bildo""]",/wrestlers/bildo-5890.html,unknown,Unknown,male,
"[""Bill Alfonso""]",/wrestlers/bill-alfonso-1701.html,Aug 11th 1957,"Tampa, Florida",male,
"[""Bill Anderson""]",/wrestlers/bill-anderson-7363.html,Nov 12th 1956,"Detroit, Michigan",male,
"[""Bill Apter""]",/wrestlers/bill-apter-9492.html,Oct 22nd 1945,"Queens, New York",male,
"[""Bill Ash""]",/wrestlers/bill-ash-7097.html,unknown,"Paris, Arkansas",male,
"[""Bill Badd""]",/wrestlers/bill-badd-8368.html,unknown,Unknown,male,
"[""Bill Bain""]",/wrestlers/bill-bain-5217.html,unknown,Unknown,male,
"[""Bill Baker""]",/wrestlers/bill-baker-1285.html,unknown,Unknown,male,
"[""Bill Black""]",/wrestlers/bill-black-11512.html,unknown,Unknown,male,
"[""Bill Bowman""]",/wrestlers/bill-bowman-7450.html,Jul 1st 1933,"Mobile, Alabama",male,Deceased
"[""Bill Brown""]",/wrestlers/bill-brown-3630.html,unknown,"Hampton, Virginia",male,
"[""Bill Bully""]",/wrestlers/bill-bully-863.html,unknown,Unknown,male,
"[""Bill Calhoun""]",/wrestlers/bill-calhoun-10459.html,unknown,"Unknown, California",male,
"[""Bill Callous""]",/wrestlers/bill-callous-6455.html,unknown,"Monroeville, Pennsylvania",male,
"[""Bill Carlisle""]",/wrestlers/bill-carlisle-5941.html,unknown,Unknown,male,
"[""Bill Carr""]",/wrestlers/bill-carr-6725.html,unknown,"Newburgh, New York",male,
"[""Bill Clinton""]",/wrestlers/bill-clinton-5974.html,Aug 19th 1946,"Hope, Arkansas",male,
"[""Bill Cole""]",/wrestlers/bill-cole-10457.html,unknown,Unknown,male,
"[""Bill Collier""]",/wrestlers/bill-collier-6467.html,unknown,"Johnstown, Pennsylvania",male,
"[""Bill Curry""]",/wrestlers/bill-curry-13028.html,unknown,"Windsor, Ontario",male,
"[""Bill Daly""]",/wrestlers/bill-daly-9761.html,unknown,Unknown,male,
"[""Bill DeMott""]",/wrestlers/bill-demott-336.html,Nov 10th 1966,"Titusville, Florida",male,
"[""Bill Duke""]",/wrestlers/bill-duke-3177.html,unknown,Unknown,male,
"[""Bill Dundee""]",/wrestlers/bill-dundee-1075.html,Oct 23rd 1943,"Dundee, Scotland",male,
"[""Bill E. Valentine""]",/wrestlers/bill-e-valentine-11746.html,unknown,Unknown,male,
"[""Bill Fralic""]",/wrestlers/bill-fralic-51.html,Oct 31st 1962,"Penn Hills, Pennsylvania",male,
"[""Bill Francis""]",/wrestlers/bill-francis-7072.html,unknown,"Dallas, Oregon",male,
"[""Bill Garlets""]",/wrestlers/bill-garlets-3155.html,unknown,Unknown,male,
"[""Bill Garrett""]",/wrestlers/bill-garrett-3191.html,unknown,Unknown,male,
"[""Bill Gatlin""]",/wrestlers/bill-gatlin-8241.html,unknown,Unknown,male,
"[""Bill Goldberg""]",/wrestlers/bill-goldberg-365.html,Dec 27th 1966,"Tulsa, Oklahoma",male,
"[""Bill Golden""]",/wrestlers/bill-golden-8383.html,unknown,Unknown,male,
"[""Bill Gorgan""]",/wrestlers/bill-gorgan-8576.html,unknown,Unknown,male,
"[""Bill Howard""]",/wrestlers/bill-howard-7406.html,unknown,Unknown,male,
"[""Bill Irwin""]",/wrestlers/bill-irwin-322.html,Sep 16th 1954,"Duluth, Minnesota",male,
"[""Bill Jeffries""]",/wrestlers/bill-jeffries-4345.html,Oct 6th 1972,Unknown,male,
"[""Bill Johnson""]",/wrestlers/bill-johnson-7455.html,unknown,Unknown,male,
"[""Bill Jordan""]",/wrestlers/bill-jordan-8437.html,unknown,Unknown,male,
"[""Bill Jordon""]",/wrestlers/bill-jordon-8437.html,unknown,Unknown,male,
"[""Bill Kazmaier""]",/wrestlers/bill-kazmaier-588.html,Dec 30th 1953,"Burlington, Wisconsin",male,
"[""Bill Koby""]",/wrestlers/bill-koby-8405.html,unknown,Unknown,male,
"[""Bill Kruger""]",/wrestlers/bill-kruger-8146.html,unknown,Unknown,male,
"[""Bill Lewis""]",/wrestlers/bill-lewis-2008.html,unknown,"Elizabethtown, Kentucky",male,
"[""Bill Logan""]",/wrestlers/bill-logan-2915.html,unknown,"Lowell, Massachusetts",male,
"[""Bill Longson""]",/wrestlers/bill-longson-1056.html,Jun 8th 1906,"Salt Lake City, Utah",male,Deceased
"[""Bill Lucas""]",/wrestlers/bill-lucas-8185.html,unknown,Unknown,male,
"[""Bill Luger""]",/wrestlers/bill-luger-8185.html,unknown,Unknown,male,
"[""Bill Lyons""]",/wrestlers/bill-lyons-481.html,unknown,Unknown,male,
"[""Bill Maddox""]",/wrestlers/bill-maddox-8425.html,unknown,Unknown,male,
"[""Bill Marcetti""]",/wrestlers/bill-marcetti-8473.html,unknown,Unknown,male,
"[""Bill Martel""]",/wrestlers/bill-martel-7772.html,Oct 4th 1986,"Trenton, Michigan",male,
"[""Bill Mata""]",/wrestlers/bill-mata-9188.html,unknown,Unknown,male,
"[""Bill Milton""]",/wrestlers/bill-milton-12383.html,unknown,,male,
"[""Bill Monahan""]",/wrestlers/bill-monahan-1932.html,unknown,Unknown,male,
"[""Bill Monroe""]",/wrestlers/bill-monroe-10712.html,unknown,Unknown,male,
"[""Bill Motta""]",/wrestlers/bill-motta-9188.html,unknown,Unknown,male,
"[""Bill Mudd""]",/wrestlers/bill-mudd-2655.html,unknown,Unknown,male,
"[""Bill Mulkey""]",/wrestlers/bill-mulkey-4282.html,unknown,Unknown,male,
"[""Bill Paris""]",/wrestlers/bill-paris-8335.html,unknown,Unknown,male,
"[""Bill Payne""]",/wrestlers/bill-payne-1305.html,unknown,"Louisville, Kentucky",male,
"[""Bill Pierce""]",/wrestlers/bill-pierce-824.html,Jul 12th 1961,"Long Island, New York",male,
"[""Bill Rose""]",/wrestlers/bill-rose-12521.html,unknown,"Unknown, Ohio",male,
"[""Bill Sampson""]",/wrestlers/bill-sampson-8245.html,unknown,Unknown,male,
"[""Bill Schaffer""]",/wrestlers/bill-schaffer-6208.html,unknown,Unknown,male,
"[""Bill Scharbert""]",/wrestlers/bill-scharbert-13035.html,unknown,,male,
"[""Bill Skullion""]",/wrestlers/bill-skullion-11482.html,Dec 27th 1969,"Toronto, Ontario",male,
"[""Bill Spector""]",/wrestlers/bill-spector-7546.html,unknown,Unknown,male,
"[""Bill Spectre""]",/wrestlers/bill-spectre-7546.html,unknown,Unknown,male,
"[""Bill Taylor""]",/wrestlers/bill-taylor-11513.html,unknown,"Bellevue, Ohio",male,
"[""Bill the Butcher""]",/wrestlers/bill-the-butcher-3528.html,unknown,"Atlanta, Georgia",male,
"[""Bill Vaper""]",/wrestlers/bill-vaper-1285.html,unknown,Unknown,male,
"[""Bill Watts""]",/wrestlers/bill-watts-1046.html,May 5th 1939,"Oklahoma City, Oklahoma",male,
"[""Bill Weaver""]",/wrestlers/bill-weaver-3167.html,unknown,Unknown,male,
"[""Bill Whiles""]",/wrestlers/bill-whiles-784.html,unknown,"Brick, New Jersey",male,
"[""Bill White""]",/wrestlers/bill-white-5040.html,Feb 27th 1945,"Philadelphia, Pennsylvania",male,
"[""Bill Wilcox""]",/wrestlers/bill-wilcox-1303.html,unknown,Unknown,male,
"[""Bill Wiles""]",/wrestlers/bill-wiles-784.html,unknown,"Brick, New Jersey",male,
"[""Bill Wood""]",/wrestlers/bill-wood-4019.html,unknown,"Palo Alto, California",male,
"[""Bill Woods""]",/wrestlers/bill-woods-4019.html,unknown,"Palo Alto, California",male,
"[""Billie Kay""]",/wrestlers/billie-kay-5429.html,Jun 23rd 1989,"Sydney, New South Wales",female,
"[""Billie Taylor""]",/wrestlers/billie-taylor-11513.html,unknown,"Bellevue, Ohio",male,
"[""Billy""]",/wrestlers/billy-158.html,Nov 11th 1963,"Orlando, Florida",male,
"[""Billy""]",/wrestlers/billy-6825.html,Jun 9th 1977,"Tetitlan, Guerrero",male,
"[""Billy Anderson""]",/wrestlers/billy-anderson-7363.html,Nov 12th 1956,"Detroit, Michigan",male,
"[""Billy Angus""]",/wrestlers/billy-angus-10764.html,unknown,"Unknown, New York",male,
"[""Billy Avery""]",/wrestlers/billy-avery-12769.html,unknown,"Unknown, Massachusetts",male,
"[""Billy Baja""]",/wrestlers/billy-baja-6216.html,unknown,Unknown,male,
"[""Billy Barboza""]",/wrestlers/billy-barboza-12856.html,unknown,,male,
"[""Billy Bart""]",/wrestlers/billy-bart-2177.html,unknown,"Kansas City, Missouri",male,
"[""Billy Bax""]",/wrestlers/billy-bax-2688.html,Jan 28th 1981,"Hamburg, Pennsylvania",male,
"[""Billy Baxter""]",/wrestlers/billy-baxter-2688.html,Jan 28th 1981,"Hamburg, Pennsylvania",male,
"[""Billy Beater""]",/wrestlers/billy-beater-6311.html,unknown,Unknown,male,
"[""Flip Casanova""]",/wrestlers/flip-casanova-6014.html,unknown,"Detroit, Michigan",male,
"[""Flip Gordon""]",/wrestlers/flip-gordon-12083.html,Dec 12th 1991,"Boston, Massachusetts",male,
"[""Flip Kendrick""]",/wrestlers/flip-kendrick-6014.html,unknown,"Detroit, Michigan",male,
"[""Floater Jingjia""]",/wrestlers/floater-jingjia-15058.html,unknown,,male,
"[""Floyd Mayweather, Jr.""]",/wrestlers/floyd-mayweather-jr-3327.html,Feb 24th 1977,"Grand Rapids, Michigan",male,
"[""Fluffy""]",/wrestlers/fluffy-12060.html,unknown,Unknown,male,
"[""Fluffy The Dog""]",/wrestlers/fluffy-the-dog-3867.html,Mar 13th 1985,"Montebello, California",male,
"[""Fly Guy Cannon""]",/wrestlers/fly-guy-cannon-5285.html,unknown,Unknown,male,
"[""Fly Metalik""]",/wrestlers/fly-metalik-14487.html,Sep 10th 1994,"Unknown, Unknown",male,
"[""Fly Warrior""]",/wrestlers/fly-warrior-13293.html,unknown,,male,
"[""Flyer""]",/wrestlers/flyer-14518.html,Oct 3rd 1994,"Monclova, Coahuila",male,
"[""Flyin' Ryan""]",/wrestlers/flyin39-ryan-5909.html,unknown,"Derby, England",male,
"[""Flying""]",/wrestlers/flying-8637.html,unknown,Unknown,male,
"[""Flying Kid Ichihara""]",/wrestlers/flying-kid-ichihara-9628.html,Jan 24th 1969,"Osaka, Osaka",male,
"[""Flying Prince""]",/wrestlers/flying-prince-15058.html,unknown,,male,
"[""Flying Scorpio""]",/wrestlers/flying-scorpio-214.html,Oct 25th 1965,"Denver, Colorado",male,
"[""Flying Tiger II""]",/wrestlers/flying-tiger-ii-4323.html,unknown,"Milwaukee, Wisconsin",male,
"[""Flying Vampire #16""]",/wrestlers/flying-vampire-16-5291.html,unknown,"Unknown, Unknown",male,
"[""Flying Vampire #23""]",/wrestlers/flying-vampire-23-5672.html,unknown,Unknown,male,
"[""Flying Vampire #25""]",/wrestlers/flying-vampire-25-5752.html,unknown,Unknown,male,
"[""Flying Vampire #28""]",/wrestlers/flying-vampire-28-5685.html,unknown,Unknown,male,
"[""Flying Vampire #7""]",/wrestlers/flying-vampire-7-5675.html,unknown,Unknown,male,
"[""Foma""]",/wrestlers/foma-11084.html,unknown,Unknown,male,
"[""Fonseca""]",/wrestlers/fonseca-7996.html,unknown,Unknown,male,
"[""Foo Foo""]",/wrestlers/foo-foo-11024.html,unknown,"Greenwich Village, New York",male,
"[""Forastero""]",/wrestlers/forastero-6812.html,unknown,Unknown,male,
"[""Forastero""]",/wrestlers/forastero-13869.html,Jul 30th 1994,"Lagos de Moreno, Jalisco",male,
"[""Force Trooper Robo""]",/wrestlers/force-trooper-robo-11425.html,unknown,Unknown,male,
"[""Foreign Exchange""]",/wrestlers/foreign-exchange-239.html,unknown,"Unknown, Unknown",male,
"[""Foreskain""]",/wrestlers/foreskain-2874.html,unknown,Unknown,male,
"[""Forsaken""]",/wrestlers/forsaken-2960.html,unknown,Unknown,male,
"[""Fowler""]",/wrestlers/fowler-13570.html,unknown,,male,
"[""Foxx Vinyer""]",/wrestlers/foxx-vinyer-10288.html,Jul 11th 1985,"Albany, New York",male,
"[""Foxxy Dreams""]",/wrestlers/foxxy-dreams-14752.html,unknown,"New York, New York",female,
"[""Foxxy Foxx""]",/wrestlers/foxxy-foxx-14752.html,unknown,"New York, New York",female,
"[""Foxy""]",/wrestlers/foxy-14752.html,unknown,"New York, New York",female,
"[""Foxy Foxxy""]",/wrestlers/foxy-foxxy-14752.html,unknown,"New York, New York",female,
"[""Foxy Lady""]",/wrestlers/foxy-lady-853.html,May 29th 1968,"Denville, New Jersey",female,
"[""Frack""]",/wrestlers/frack-8843.html,unknown,Unknown,male,
"[""Francesca""]",/wrestlers/francesca-10231.html,unknown,Unknown,female,
"[""Francesco Togo""]",/wrestlers/francesco-togo-265.html,Aug 16th 1969,"Odate, Tohoku",male,
"[""Francine""]",/wrestlers/francine-768.html,Feb 19th 1972,"Unknown, Delaware",female,
"[""Francis Kaspin""]",/wrestlers/francis-kaspin-14355.html,unknown,"Essen, North Rhine-Westphalia",male,
"[""Francis Kipland Stevens""]",/wrestlers/francis-kipland-stevens-8983.html,Jul 5th 1983,"New York, New York",male,
"[""Francis O'Rourke""]",/wrestlers/francis-o39rourke-5933.html,Dec 21st 1985,"Boston, Massachusetts",male,
"[""Francis Remi Dorian""]",/wrestlers/francis-remi-dorian-9425.html,unknown,"Thionville, Lorraine",male,
"[""Francis Rochez""]",/wrestlers/francis-rochez-14355.html,unknown,"Essen, North Rhine-Westphalia",male,
"[""Francisco Ciatso""]",/wrestlers/francisco-ciatso-2741.html,Nov 5th 1975,"Oyster Bay, New York",male,
"[""Francisco Flores""]",/wrestlers/francisco-flores-1068.html,unknown,"Mexico City, Federal District",male,
"[""Franciz""]",/wrestlers/franciz-5319.html,Aug 12th 1985,"Bloomfield, New Jersey",male,
"[""Franco Varga""]",/wrestlers/franco-varga-12673.html,unknown,,male,
"[""Francois""]",/wrestlers/francois-3045.html,unknown,"Niagara Falls, Ontario",male,
"[""Francoise""]",/wrestlers/francoise-5844.html,Feb 16th 1977,"Unknown, Unknown",female,
"[""Frank Anderson""]",/wrestlers/frank-anderson-1525.html,unknown,Unknown,male,Deceased
"[""Frank Atsushi""]",/wrestlers/frank-atsushi-5616.html,Jan 29th 1980,"Unknown, Saitama",male,
"[""Frank Blues""]",/wrestlers/frank-blues-1638.html,unknown,Unknown,male,
"[""Frank Cody""]",/wrestlers/frank-cody-5449.html,unknown,Unknown,male,
"[""Frank Dalton""]",/wrestlers/frank-dalton-2486.html,unknown,"Gooding, Idaho",male,
"[""Frank David""]",/wrestlers/frank-david-12954.html,Mar 16th 1990,"Bray, Wicklow",male,
"[""Frank DeFalco""]",/wrestlers/frank-defalco-7417.html,unknown,"Unknown, Wisconsin",male,
"[""Frank Dusek""]",/wrestlers/frank-dusek-4090.html,unknown,"Unknown, North Carolina",male,
"[""Frank Evans""]",/wrestlers/frank-evans-8318.html,unknown,Unknown,male,
"[""Frank Finnegan""]",/wrestlers/frank-finnegan-1534.html,unknown,Unknown,male,
"[""Frank Gotch""]",/wrestlers/frank-gotch-992.html,Apr 26th 1982,"Humboldt, Iowa",male,Deceased
"[""Frank Guerzzera""]",/wrestlers/frank-guerzzera-3565.html,unknown,Unknown,male,
"[""Frank Hewitt""]",/wrestlers/frank-hewitt-13037.html,May 15th 1920,"Toronto, Ontario",male,Deceased
"[""Frank Hickey""]",/wrestlers/frank-hickey-5001.html,unknown,Unknown,male,
"[""Frank Hill""]",/wrestlers/frank-hill-1241.html,unknown,"Omaha, Nebraska",male,
"[""Frank Holtz""]",/wrestlers/frank-holtz-4986.html,unknown,Unknown,male,
"[""Frank Hoy""]",/wrestlers/frank-hoy-5239.html,unknown,"Enniskillen, Northern Ireland",male,Deceased
"[""Frank Iadevaia""]",/wrestlers/frank-iadevaia-1778.html,unknown,"Jersey City, New Jersey",male,Deceased
"[""Frank Isaac Anderson""]",/wrestlers/frank-isaac-anderson-12720.html,unknown,"Jackson, Michigan",male,
"[""Frank Kanyak""]",/wrestlers/frank-kanyak-8513.html,unknown,Unknown,male,
"[""Frank Lancaster""]",/wrestlers/frank-lancaster-3166.html,unknown,"Atlanta, Georgia",male,
"[""Frank Lane""]",/wrestlers/frank-lane-7364.html,Apr 16th 1943,"London, Ontario",male,Deceased
"[""Frank Martinez""]",/wrestlers/frank-martinez-4971.html,unknown,Unknown,male,
"[""Frank Melson""]",/wrestlers/frank-melson-1204.html,unknown,Unknown,male,
"[""Frank Milano""]",/wrestlers/frank-milano-13772.html,unknown,,male,
"[""Frank Mir""]",/wrestlers/frank-mir-15178.html,May 24th 1979,"Las Vegas, Nevada",male,
"[""Frank Monroe""]",/wrestlers/frank-monroe-5089.html,unknown,Unknown,male,
"[""Frank Monte""]",/wrestlers/frank-monte-5073.html,unknown,Unknown,male,
"[""Frank Morrell""]",/wrestlers/frank-morrell-7096.html,unknown,"Memphis, Tennessee",male,
"[""Frank Muraco""]",/wrestlers/frank-muraco-1778.html,unknown,"Jersey City, New Jersey",male,Deceased
"[""Frank Murdoch""]",/wrestlers/frank-murdoch-2486.html,unknown,"Gooding, Idaho",male,
"[""Frank Nitti""]",/wrestlers/frank-nitti-6759.html,Oct 25th 1960,"San Martin, Puebla",male,
"[""Frank O'Rourke""]",/wrestlers/frank-o39rourke-5933.html,Dec 21st 1985,"Boston, Massachusetts",male,
"[""Frank Paris""]",/wrestlers/frank-paris-2412.html,May 9th 1977,"Summerville, Georgia",male,
"[""Frank Parker""]",/wrestlers/frank-parker-822.html,Mar 21st 1970,"Christiansburg, West Virginia",male,
"[""Frank Pickens""]",/wrestlers/frank-pickens-7140.html,unknown,Unknown,male,
"[""Frank Rodriguez""]",/wrestlers/frank-rodriguez-5111.html,unknown,Unknown,male,
"[""Frank Savage""]",/wrestlers/frank-savage-5121.html,unknown,Unknown,male,
"[""Frank Schumann""]",/wrestlers/frank-schumann-5901.html,unknown,"Linz, Upper Austria",male,
"[""Frank Sexton""]",/wrestlers/frank-sexton-1057.html,unknown,"Sedalia, Ohio",male,
"[""Frank Stalletto""]",/wrestlers/frank-stalletto-1642.html,unknown,"Cleveland, Ohio",male,
"[""Frank Stein""]",/wrestlers/frank-stein-12720.html,unknown,"Jackson, Michigan",male,
"[""Frank Stiletto""]",/wrestlers/frank-stiletto-1642.html,unknown,"Cleveland, Ohio",male,
"[""Frank the Clown""]",/wrestlers/frank-the-clown-14472.html,unknown,,male,
"[""Frank the Upload""]",/wrestlers/frank-the-upload-11092.html,unknown,Unknown,male,
"[""Frank Trigg""]",/wrestlers/frank-trigg-3274.html,May 6th 1972,"Rochester, New York",male,
"[""Frank Tunney""]",/wrestlers/frank-tunney-1041.html,Nov 12th 1912,"Toronto, Ontario",male,Deceased
"[""El Hijo del Espectro""]",/wrestlers/el-hijo-del-espectro-6788.html,Apr 8th 1970,"Unknown, Unknown",male,
"[""El Hijo del Fantasma""]",/wrestlers/el-hijo-del-fantasma-7089.html,unknown,"Mexico City, Federal District",male,
"[""El Hijo del Gladiador""]",/wrestlers/el-hijo-del-gladiador-12508.html,Sep 4th 1949,"Mexico City, Federal District",male,
"[""El Hijo del Ice Cream""]",/wrestlers/el-hijo-del-ice-cream-4450.html,unknown,"Unknown, Unknown",male,
"[""El Hijo del Medico Asesino""]",/wrestlers/el-hijo-del-medico-asesino-8398.html,unknown,"Unknown, Unknown",male,
"[""El Hijo del Ninja""]",/wrestlers/el-hijo-del-ninja-12359.html,Sep 23rd 1992,"Monterrey, Nuevo León",male,
"[""El Hijo Del Pantera""]",/wrestlers/el-hijo-del-pantera-10771.html,unknown,Unknown,male,
"[""El Hijo del Perro Aguayo""]",/wrestlers/el-hijo-del-perro-aguayo-2127.html,Jul 23rd 1979,"Mexico City, Federal District",male,Deceased
"[""El Hijo del Pierroth""]",/wrestlers/el-hijo-del-pierroth-5263.html,Nov 7th 1964,"Unknown, Unknown",male,
"[""El Hijo del Rikidozan""]",/wrestlers/el-hijo-del-rikidozan-4860.html,Sep 20th 1948,"Tokyo, Tokyo",male,
"[""El Hijo del Santo""]",/wrestlers/el-hijo-del-santo-1050.html,Aug 2nd 1963,"Mexico City, Federal District",male,
"[""El Hijo del Signo""]",/wrestlers/el-hijo-del-signo-12408.html,unknown,"Unknown, Unknown",male,
"[""El Hijo del Solitario""]",/wrestlers/el-hijo-del-solitario-6833.html,Feb 9th 1972,"Guadalajara, Jalisco",male,
"[""El Hijo del Tirantes""]",/wrestlers/el-hijo-del-tirantes-12262.html,Mar 4th 1977,"Jalapa, Veracruz",male,
"[""El Hijo del Trueno""]",/wrestlers/el-hijo-del-trueno-12403.html,Aug 27th 1985,"Monterrey, Nuevo León",male,
"[""El Hijo Del Vikingo""]",/wrestlers/el-hijo-del-vikingo-13711.html,Apr 29th 1997,"Puebla, Puebla",male,
